funder;fos;university;year;funding
Bund (Ministerien);Elektrotechnik, Elektronik, Informationstechnik;Universität für Bodenkultur Wien;2018;2181
Bund (Ministerien);Elektrotechnik, Elektronik, Informationstechnik;Universität für Bodenkultur Wien;2017;4699
Bund (Ministerien);Elektrotechnik, Elektronik, Informationstechnik;Universität für Bodenkultur Wien;2016;0
Bund (Ministerien);Elektrotechnik, Elektronik, Informationstechnik;Universität Klagenfurt;2018;0
Bund (Ministerien);Elektrotechnik, Elektronik, Informationstechnik;Universität Klagenfurt;2017;0
Bund (Ministerien);Elektrotechnik, Elektronik, Informationstechnik;Universität Klagenfurt;2016;0
Bund (Ministerien);Elektrotechnik, Elektronik, Informationstechnik;Universität für Weiterbildung Krems;2018;0
Bund (Ministerien);Elektrotechnik, Elektronik, Informationstechnik;Universität für Weiterbildung Krems;2017;0
Bund (Ministerien);Elektrotechnik, Elektronik, Informationstechnik;Universität für Weiterbildung Krems;2016;60862
Bund (Ministerien);Erziehungswissenschaften;Universität Wien;2018;691931
Bund (Ministerien);Erziehungswissenschaften;Universität Wien;2017;574507
Bund (Ministerien);Erziehungswissenschaften;Universität Wien;2016;587799
Bund (Ministerien);Erziehungswissenschaften;Universität Graz;2018;6475
Bund (Ministerien);Erziehungswissenschaften;Universität Graz;2017;4496
Bund (Ministerien);Erziehungswissenschaften;Universität Graz;2016;95095
Bund (Ministerien);Erziehungswissenschaften;Universität Innsbruck;2018;307009
Bund (Ministerien);Erziehungswissenschaften;Universität Innsbruck;2017;424292
Bund (Ministerien);Erziehungswissenschaften;Universität Innsbruck;2016;773850
Bund (Ministerien);Erziehungswissenschaften;Medizinische Universität Graz;2018;647
Bund (Ministerien);Erziehungswissenschaften;Medizinische Universität Graz;2017;1440
Bund (Ministerien);Erziehungswissenschaften;Medizinische Universität Graz;2016;0
Bund (Ministerien);Erziehungswissenschaften;Universität Salzburg;2018;41634
Bund (Ministerien);Erziehungswissenschaften;Universität Salzburg;2017;31246
Bund (Ministerien);Erziehungswissenschaften;Universität Salzburg;2016;101740
Bund (Ministerien);Erziehungswissenschaften;Montanuniversität Leoben;2018;29519
Bund (Ministerien);Erziehungswissenschaften;Montanuniversität Leoben;2017;114992
Bund (Ministerien);Erziehungswissenschaften;Montanuniversität Leoben;2016;81835
Bund (Ministerien);Erziehungswissenschaften;Universität für Bodenkultur Wien;2018;0
Bund (Ministerien);Erziehungswissenschaften;Universität für Bodenkultur Wien;2017;0
Bund (Ministerien);Erziehungswissenschaften;Universität für Bodenkultur Wien;2016;1180
Bund (Ministerien);Erziehungswissenschaften;Universität Linz;2018;10000
Bund (Ministerien);Erziehungswissenschaften;Universität Linz;2017;0
Bund (Ministerien);Erziehungswissenschaften;Universität Linz;2016;0
Bund (Ministerien);Erziehungswissenschaften;Universität Klagenfurt;2018;122412
Bund (Ministerien);Erziehungswissenschaften;Universität Klagenfurt;2017;191809
Bund (Ministerien);Erziehungswissenschaften;Universität Klagenfurt;2016;181795
Bund (Ministerien);Erziehungswissenschaften;Universität für Musik und darstellende Kunst Wien;2018;19267
Bund (Ministerien);Erziehungswissenschaften;Universität für Musik und darstellende Kunst Wien;2017;771
Bund (Ministerien);Erziehungswissenschaften;Universität für Musik und darstellende Kunst Wien;2016;58102
Bund (Ministerien);Erziehungswissenschaften;Universität für Weiterbildung Krems;2018;40000
Bund (Ministerien);Erziehungswissenschaften;Universität für Weiterbildung Krems;2017;13028
Bund (Ministerien);Erziehungswissenschaften;Universität für Weiterbildung Krems;2016;54238
Bund (Ministerien);Geowissenschaften;Universität Wien;2018;150065
Bund (Ministerien);Geowissenschaften;Universität Wien;2017;84653
Bund (Ministerien);Geowissenschaften;Universität Wien;2016;116205
Bund (Ministerien);Geowissenschaften;Universität Graz;2018;59188
Bund (Ministerien);Geowissenschaften;Universität Graz;2017;46017
Bund (Ministerien);Geowissenschaften;Universität Graz;2016;6093
Bund (Ministerien);Geowissenschaften;Universität Innsbruck;2018;5030
Bund (Ministerien);Geowissenschaften;Universität Innsbruck;2017;0
Bund (Ministerien);Geowissenschaften;Universität Innsbruck;2016;245696
Bund (Ministerien);Geowissenschaften;Medizinische Universität Innsbruck;2018;91700
Bund (Ministerien);Geowissenschaften;Medizinische Universität Innsbruck;2017;0
Bund (Ministerien);Geowissenschaften;Medizinische Universität Innsbruck;2016;79979
Bund (Ministerien);Geowissenschaften;Universität Salzburg;2018;251871
Bund (Ministerien);Geowissenschaften;Universität Salzburg;2017;119939
Bund (Ministerien);Geowissenschaften;Universität Salzburg;2016;257114
Bund (Ministerien);Geowissenschaften;Technische Universität Wien;2018;144778
Bund (Ministerien);Geowissenschaften;Technische Universität Wien;2017;182068
Bund (Ministerien);Geowissenschaften;Technische Universität Wien;2016;120083
Bund (Ministerien);Geowissenschaften;Technische Universität Graz;2018;0
Bund (Ministerien);Geowissenschaften;Technische Universität Graz;2017;0
Bund (Ministerien);Geowissenschaften;Technische Universität Graz;2016;318
Bund (Ministerien);Geowissenschaften;Montanuniversität Leoben;2018;38955
Bund (Ministerien);Geowissenschaften;Montanuniversität Leoben;2017;73377
Bund (Ministerien);Geowissenschaften;Montanuniversität Leoben;2016;144142
Bund (Ministerien);Geowissenschaften;Universität für Bodenkultur Wien;2018;593189
Bund (Ministerien);Geowissenschaften;Universität für Bodenkultur Wien;2017;342271
Bund (Ministerien);Geowissenschaften;Universität für Bodenkultur Wien;2016;461467
Bund (Ministerien);Geowissenschaften;Wirtschaftsuniversität Wien;2018;23178
Bund (Ministerien);Geowissenschaften;Wirtschaftsuniversität Wien;2017;0
Bund (Ministerien);Geowissenschaften;Wirtschaftsuniversität Wien;2016;0
Bund (Ministerien);Geowissenschaften;Universität Klagenfurt;2018;21536
Bund (Ministerien);Geowissenschaften;Universität Klagenfurt;2017;16312
Bund (Ministerien);Geowissenschaften;Universität Klagenfurt;2016;19455
Bund (Ministerien);Geschichte, Archäologie;Universität Wien;2018;125566
Bund (Ministerien);Geschichte, Archäologie;Universität Wien;2017;81092
Bund (Ministerien);Geschichte, Archäologie;Universität Wien;2016;52728
Bund (Ministerien);Geschichte, Archäologie;Universität Graz;2018;0
Bund (Ministerien);Geschichte, Archäologie;Universität Graz;2017;0
Bund (Ministerien);Geschichte, Archäologie;Universität Graz;2016;405
Bund (Ministerien);Geschichte, Archäologie;Universität Innsbruck;2018;24853
Bund (Ministerien);Geschichte, Archäologie;Universität Innsbruck;2017;16481
Bund (Ministerien);Geschichte, Archäologie;Universität Innsbruck;2016;22167
Bund (Ministerien);Geschichte, Archäologie;Universität Salzburg;2018;3744
Bund (Ministerien);Geschichte, Archäologie;Universität Salzburg;2017;10239
Bund (Ministerien);Geschichte, Archäologie;Universität Salzburg;2016;-27
Bund (Ministerien);Geschichte, Archäologie;Technische Universität Wien;2018;0
Bund (Ministerien);Geschichte, Archäologie;Technische Universität Wien;2017;0
Bund (Ministerien);Geschichte, Archäologie;Technische Universität Wien;2016;4668
Bund (Ministerien);Geschichte, Archäologie;Universität für Bodenkultur Wien;2018;723
Bund (Ministerien);Geschichte, Archäologie;Universität für Bodenkultur Wien;2017;0
Bund (Ministerien);Geschichte, Archäologie;Universität für Bodenkultur Wien;2016;0
Bund (Ministerien);Geschichte, Archäologie;Universität Linz;2018;0
Bund (Ministerien);Geschichte, Archäologie;Universität Linz;2017;0
Bund (Ministerien);Geschichte, Archäologie;Universität Linz;2016;50000
Bund (Ministerien);Geschichte, Archäologie;Universität Klagenfurt;2018;0
Bund (Ministerien);Geschichte, Archäologie;Universität Klagenfurt;2017;6756
Bund (Ministerien);Geschichte, Archäologie;Universität Klagenfurt;2016;20268
Bund (Ministerien);Gesundheitswissenschaften;Universität Wien;2018;109242
Bund (Ministerien);Gesundheitswissenschaften;Universität Wien;2017;131565
Bund (Ministerien);Gesundheitswissenschaften;Universität Wien;2016;105629
Bund (Ministerien);Gesundheitswissenschaften;Universität Innsbruck;2018;3500
Bund (Ministerien);Gesundheitswissenschaften;Universität Innsbruck;2017;0
Bund (Ministerien);Gesundheitswissenschaften;Universität Innsbruck;2016;1400
Bund (Ministerien);Gesundheitswissenschaften;Medizinische Universität Wien;2018;556941
Bund (Ministerien);Gesundheitswissenschaften;Medizinische Universität Wien;2017;611067
Bund (Ministerien);Gesundheitswissenschaften;Medizinische Universität Wien;2016;717877
Bund (Ministerien);Gesundheitswissenschaften;Medizinische Universität Graz;2018;14372
Bund (Ministerien);Gesundheitswissenschaften;Medizinische Universität Graz;2017;5724
Bund (Ministerien);Gesundheitswissenschaften;Medizinische Universität Graz;2016;0
Bund (Ministerien);Gesundheitswissenschaften;Medizinische Universität Innsbruck;2018;36563
Bund (Ministerien);Gesundheitswissenschaften;Medizinische Universität Innsbruck;2017;27603
Bund (Ministerien);Gesundheitswissenschaften;Medizinische Universität Innsbruck;2016;26230
Bund (Ministerien);Gesundheitswissenschaften;Universität Salzburg;2018;0
Bund (Ministerien);Gesundheitswissenschaften;Universität Salzburg;2017;8108
Bund (Ministerien);Gesundheitswissenschaften;Universität Salzburg;2016;8291
Bund (Ministerien);Gesundheitswissenschaften;Technische Universität Graz;2018;0
Bund (Ministerien);Gesundheitswissenschaften;Technische Universität Graz;2017;0
Bund (Ministerien);Gesundheitswissenschaften;Technische Universität Graz;2016;33
Bund (Ministerien);Gesundheitswissenschaften;Universität für Bodenkultur Wien;2018;3790
Bund (Ministerien);Gesundheitswissenschaften;Universität für Bodenkultur Wien;2017;2208
Bund (Ministerien);Gesundheitswissenschaften;Universität für Bodenkultur Wien;2016;1680
Bund (Ministerien);Gesundheitswissenschaften;Universität Klagenfurt;2018;31815
Bund (Ministerien);Gesundheitswissenschaften;Universität Klagenfurt;2017;53820
Bund (Ministerien);Gesundheitswissenschaften;Universität Klagenfurt;2016;7990
Bund (Ministerien);Gesundheitswissenschaften;Universität für Weiterbildung Krems;2018;180000
Bund (Ministerien);Gesundheitswissenschaften;Universität für Weiterbildung Krems;2017;156584
Bund (Ministerien);Gesundheitswissenschaften;Universität für Weiterbildung Krems;2016;149000
Bund (Ministerien);Humangeographie, Regionale Geographie, Raumplanung;Universität Wien;2018;15954
Bund (Ministerien);Humangeographie, Regionale Geographie, Raumplanung;Universität Wien;2017;1147
Bund (Ministerien);Humangeographie, Regionale Geographie, Raumplanung;Universität Wien;2016;1080
Bund (Ministerien);Humangeographie, Regionale Geographie, Raumplanung;Universität Graz;2018;0
Bund (Ministerien);Humangeographie, Regionale Geographie, Raumplanung;Universität Graz;2017;0
Bund (Ministerien);Humangeographie, Regionale Geographie, Raumplanung;Universität Graz;2016;93
Bund (Ministerien);Humangeographie, Regionale Geographie, Raumplanung;Universität Salzburg;2018;0
Bund (Ministerien);Humangeographie, Regionale Geographie, Raumplanung;Universität Salzburg;2017;0
Bund (Ministerien);Humangeographie, Regionale Geographie, Raumplanung;Universität Salzburg;2016;4496
Bund (Ministerien);Humangeographie, Regionale Geographie, Raumplanung;Technische Universität Wien;2018;144262
Bund (Ministerien);Humangeographie, Regionale Geographie, Raumplanung;Technische Universität Wien;2017;34928
Bund (Ministerien);Humangeographie, Regionale Geographie, Raumplanung;Technische Universität Wien;2016;51122
Bund (Ministerien);Humangeographie, Regionale Geographie, Raumplanung;Technische Universität Graz;2018;44
Bund (Ministerien);Humangeographie, Regionale Geographie, Raumplanung;Technische Universität Graz;2017;246
Bund (Ministerien);Humangeographie, Regionale Geographie, Raumplanung;Technische Universität Graz;2016;0
Bund (Ministerien);Humangeographie, Regionale Geographie, Raumplanung;Universität für Bodenkultur Wien;2018;157495
Bund (Ministerien);Humangeographie, Regionale Geographie, Raumplanung;Universität für Bodenkultur Wien;2017;73963
Bund (Ministerien);Humangeographie, Regionale Geographie, Raumplanung;Universität für Bodenkultur Wien;2016;39808
Bund (Ministerien);Humangeographie, Regionale Geographie, Raumplanung;Universität Klagenfurt;2018;21536
Bund (Ministerien);Humangeographie, Regionale Geographie, Raumplanung;Universität Klagenfurt;2017;24667
Bund (Ministerien);Humangeographie, Regionale Geographie, Raumplanung;Universität Klagenfurt;2016;22612
Bund (Ministerien);Humangeographie, Regionale Geographie, Raumplanung;Universität für Weiterbildung Krems;2018;1830
Bund (Ministerien);Humangeographie, Regionale Geographie, Raumplanung;Universität für Weiterbildung Krems;2017;-234
Bund (Ministerien);Humangeographie, Regionale Geographie, Raumplanung;Universität für Weiterbildung Krems;2016;12000
Bund (Ministerien);Industrielle Biotechnologie;Technische Universität Wien;2018;31902
Bund (Ministerien);Industrielle Biotechnologie;Universität für Bodenkultur Wien;2018;1313
Bund (Ministerien);Informatik;Universität Wien;2018;58261
Bund (Ministerien);Informatik;Universität Wien;2017;26390
Bund (Ministerien);Informatik;Universität Wien;2016;20123
Bund (Ministerien);Informatik;Universität Innsbruck;2018;140
Bund (Ministerien);Informatik;Universität Innsbruck;2017;0
Bund (Ministerien);Informatik;Universität Innsbruck;2016;0
Bund (Ministerien);Informatik;Medizinische Universität Graz;2018;44411
Bund (Ministerien);Informatik;Medizinische Universität Graz;2017;23554
Bund (Ministerien);Informatik;Medizinische Universität Graz;2016;55727
Bund (Ministerien);Informatik;Universität Salzburg;2018;0
Bund (Ministerien);Informatik;Universität Salzburg;2017;39165
Bund (Ministerien);Informatik;Universität Salzburg;2016;40295
Bund (Ministerien);Informatik;Technische Universität Wien;2018;154878
Bund (Ministerien);Informatik;Technische Universität Wien;2017;225413
Bund (Ministerien);Informatik;Technische Universität Wien;2016;140458
Bund (Ministerien);Informatik;Technische Universität Graz;2018;349108
Bund (Ministerien);Informatik;Technische Universität Graz;2017;294360
Bund (Ministerien);Informatik;Technische Universität Graz;2016;311168
Bund (Ministerien);Informatik;Universität für Bodenkultur Wien;2018;4108
Bund (Ministerien);Informatik;Universität für Bodenkultur Wien;2017;20992
Bund (Ministerien);Informatik;Universität für Bodenkultur Wien;2016;6073
Bund (Ministerien);Informatik;Wirtschaftsuniversität Wien;2018;2254
Bund (Ministerien);Informatik;Wirtschaftsuniversität Wien;2017;0
Bund (Ministerien);Informatik;Wirtschaftsuniversität Wien;2016;0
Bund (Ministerien);Informatik;Universität Linz;2018;55729
Bund (Ministerien);Informatik;Universität Linz;2017;40160
Bund (Ministerien);Informatik;Universität Linz;2016;0
Bund (Ministerien);Informatik;Universität Klagenfurt;2018;74738
Bund (Ministerien);Informatik;Universität Klagenfurt;2017;93272
Bund (Ministerien);Informatik;Universität Klagenfurt;2016;83127
Bund (Ministerien);Informatik;Universität für Weiterbildung Krems;2018;42000
Bund (Ministerien);Informatik;Universität für Weiterbildung Krems;2017;55510
Bund (Ministerien);Informatik;Universität für Weiterbildung Krems;2016;25336
Bund (Ministerien);Interpretation - instrumental;Universität Mozarteum Salzburg;2018;57546
Bund (Ministerien);Interpretation - instrumental;Universität Mozarteum Salzburg;2017;33529
Bund (Ministerien);Interpretation - instrumental;Universität Mozarteum Salzburg;2016;68508
Bund (Ministerien);Interpretation - vokal;Universität Mozarteum Salzburg;2018;670
Bund (Ministerien);Interpretation - vokal;Universität Mozarteum Salzburg;2017;610
Bund (Ministerien);Jazz/Improvisation;Universität für Musik und darstellende Kunst Wien;2018;1028
Bund (Ministerien);Klinische Medizin;Universität Wien;2018;0
Bund (Ministerien);Klinische Medizin;Universität Wien;2017;0
Bund (Ministerien);Klinische Medizin;Universität Wien;2016;5758
Bund (Ministerien);Klinische Medizin;Medizinische Universität Wien;2018;608215
Bund (Ministerien);Klinische Medizin;Medizinische Universität Wien;2017;389361
Bund (Ministerien);Klinische Medizin;Medizinische Universität Wien;2016;963947
Bund (Ministerien);Klinische Medizin;Medizinische Universität Graz;2018;75077
